user_id,role,department,peer_group,work_start,work_end,home_country,home_city,on_call,primary_device
DDZ9005,DevOps Engineer,DevOps,DevOps-DevOps_Engineer,08:02,16:33,US,Chicago,False,HG46955
UJY8631,Legal Counsel,Legal,Legal-Legal_Counsel,09:06,18:25,GB,Manchester,False,YH88572
GFT4344,DevOps Engineer,DevOps,DevOps-DevOps_Engineer,09:21,17:56,US,Chicago,False,YG58374
NKN8760,Manager,IT,IT-Manager,08:47,16:55,US,New York,False,BZ10787
LYP2797,Sales Representative,Sales,Sales-Sales_Representative,08:02,16:23,GB,London,False,KY82423
AGS7505,Software Engineer,Engineering,Engineering-Software_Engineer,08:52,17:22,US,Denver,False,ZH65063
ERN1693,Support Agent,Support,Support-Support_Agent,08:39,17:06,IN,Bengaluru,False,ZC93077
ESZ6803,DevOps Engineer,DevOps,DevOps-DevOps_Engineer,08:26,16:42,IN,Pune,False,EA35185
WAH0322,Sales Representative,Sales,Sales-Sales_Representative,08:26,16:31,US,New York,False,JZ74140
HLA2435,Software Engineer,Engineering,Engineering-Software_Engineer,08:43,18:02,GB,London,False,QV37021
SAN4105,Financial Analyst,Finance,Finance-Financial_Analyst,08:00,16:35,US,Seattle,False,HN17822
LQR5886,Software Engineer,Engineering,Engineering-Software_Engineer,08:32,17:42,DE,Hamburg,False,NV98348
HGV8736,Sales Representative,Sales,Sales-Sales_Representative,08:17,17:00,BR,Curitiba,False,JJ98171
BPD2991,Systems Administrator,IT,IT-Systems_Administrator,08:05,16:50,US,New York,True,KL02938
DLZ6510,Sales Representative,Sales,Sales-Sales_Representative,09:03,17:51,US,New York,False,GM64040
MYY1099,Systems Administrator,IT,IT-Systems_Administrator,08:28,17:50,US,Seattle,False,EC69525
PPN1181,Financial Analyst,Finance,Finance-Financial_Analyst,08:20,17:15,US,New York,False,SH20845
ZBC1875,Systems Administrator,IT,IT-Systems_Administrator,09:15,17:30,GB,Leeds,False,YE05658
ZXX1919,Software Engineer,Engineering,Engineering-Software_Engineer,08:22,17:25,IN,Bengaluru,False,PD29014
XHX3127,Manager,HR,HR-Manager,08:25,17:52,US,Denver,False,MV57064
NAF6431,Support Agent,Support,Support-Support_Agent,14:09,22:41,GB,Manchester,False,ZJ16771
HRT1077,Manager,Finance,Finance-Manager,09:08,18:33,US,Seattle,False,SL93931
ZWY3357,Sales Representative,Sales,Sales-Sales_Representative,05:49,15:16,IN,Hyderabad,False,SW85269
DXE2593,Systems Administrator,IT,IT-Systems_Administrator,08:10,16:49,US,New York,False,NS96115
WYG9423,DevOps Engineer,DevOps,DevOps-DevOps_Engineer,08:24,17:30,IN,Hyderabad,True,YZ55134
MUX6778,Software Engineer,Engineering,Engineering-Software_Engineer,09:27,17:42,GB,Manchester,False,BH08101
MCC9628,Support Agent,Support,Support-Support_Agent,08:16,17:32,US,Denver,False,WN35908
FHJ7859,DevOps Engineer,DevOps,DevOps-DevOps_Engineer,08:57,17:43,US,New York,False,AF25266
ATG5393,Manager,Engineering,Engineering-Manager,09:00,18:14,US,Chicago,False,YN60373
SUX4332,Support Agent,Support,Support-Support_Agent,08:48,17:14,US,Chicago,False,XG72579
HAD1624,Support Agent,Support,Support-Support_Agent,08:52,17:44,US,Chicago,False,CB98118
BJS0189,Sales Representative,Sales,Sales-Sales_Representative,08:53,17:56,US,Austin,False,HE22961
LHL1358,Systems Administrator,IT,IT-Systems_Administrator,09:03,18:18,BR,Sao Paulo,False,FZ39506
HSN4879,Systems Administrator,IT,IT-Systems_Administrator,08:38,16:41,DE,Munich,False,QP41290
HTL3528,Support Agent,Support,Support-Support_Agent,08:46,16:56,IN,Pune,False,DS72425
DUC6242,HR Specialist,HR,HR-HR_Specialist,09:20,18:25,US,Denver,False,RP24684
RMU7060,Sales Representative,Sales,Sales-Sales_Representative,08:24,16:58,US,Austin,False,HN51578
UKE7449,Support Agent,Support,Support-Support_Agent,06:27,15:22,BR,Sao Paulo,False,BJ73640
KVS9522,DevOps Engineer,DevOps,DevOps-DevOps_Engineer,08:18,16:23,IN,Bengaluru,True,CX07649
APF7818,Sales Representative,Sales,Sales-Sales_Representative,08:45,16:54,IN,Hyderabad,False,XR21816
SYZ4998,Sales Representative,Sales,Sales-Sales_Representative,05:58,15:16,GB,Manchester,False,BG33238
ZQE5200,Sales Representative,Sales,Sales-Sales_Representative,09:15,17:41,US,Seattle,False,XX33100
MHF4555,Sales Representative,Sales,Sales-Sales_Representative,09:06,17:57,US,New York,False,NA24628
FAQ1887,Systems Administrator,IT,IT-Systems_Administrator,09:00,18:23,BR,Rio de Janeiro,False,LC29464
CBK5478,Systems Administrator,IT,IT-Systems_Administrator,09:04,17:50,US,New York,False,ED47082
WEB9338,DevOps Engineer,DevOps,DevOps-DevOps_Engineer,09:15,17:57,DE,Berlin,False,GV48335
BLL7712,Legal Counsel,Legal,Legal-Legal_Counsel,08:51,17:58,US,Chicago,False,EG94135
WZQ9342,Support Agent,Support,Support-Support_Agent,08:51,17:59,US,Chicago,False,ZC52890
XNB5488,Support Agent,Support,Support-Support_Agent,13:43,22:51,GB,Leeds,False,BV75865
JZT4989,Financial Analyst,Finance,Finance-Financial_Analyst,13:30,22:07,US,Seattle,False,LD46908
YHD5834,Support Agent,Support,Support-Support_Agent,13:22,22:37,US,Seattle,False,QC04408
DKQ6781,Financial Analyst,Finance,Finance-Financial_Analyst,08:15,16:35,IN,Hyderabad,False,MC72696
JJC4744,Manager,Sales,Sales-Manager,06:19,15:28,GB,London,False,ZH12865
AEY2241,Sales Representative,Sales,Sales-Sales_Representative,09:04,17:26,IN,Hyderabad,False,YN17806
MRU1672,Systems Administrator,IT,IT-Systems_Administrator,08:39,16:57,US,Chicago,False,TJ93109
NKB9927,Legal Counsel,Legal,Legal-Legal_Counsel,08:45,18:01,US,Seattle,False,MK50131
YTW4996,Support Agent,Support,Support-Support_Agent,09:11,18:23,GB,Manchester,False,VY13488
FYG5704,Support Agent,Support,Support-Support_Agent,08:33,16:38,US,Chicago,False,NZ62316
LTK1460,Support Agent,Support,Support-Support_Agent,08:33,16:40,BR,Sao Paulo,True,WM97385
BHH6500,Support Agent,Support,Support-Support_Agent,13:11,21:23,GB,Manchester,False,NC66362
LWR8329,Support Agent,Support,Support-Support_Agent,13:26,22:33,US,Chicago,False,NS26624
FXU9222,Sales Representative,Sales,Sales-Sales_Representative,09:18,18:19,DE,Munich,False,PE09619
TLA8499,Manager,Support,Support-Manager,13:23,21:32,IN,Bengaluru,True,CR76974
TFH1718,DevOps Engineer,DevOps,DevOps-DevOps_Engineer,05:45,14:41,US,Chicago,False,TC48477
JBQ2200,Financial Analyst,Finance,Finance-Financial_Analyst,08:15,16:39,GB,Manchester,False,LR11295
GMG6846,Systems Administrator,IT,IT-Systems_Administrator,08:54,17:18,US,Seattle,False,LP23155
QQA3427,Support Agent,Support,Support-Support_Agent,08:50,17:06,BR,Sao Paulo,False,ZX91175
GJJ8559,Software Engineer,Engineering,Engineering-Software_Engineer,08:12,16:29,GB,Leeds,False,VL64367
UNN8662,Sales Representative,Sales,Sales-Sales_Representative,08:05,16:51,US,Denver,False,RX35077
YDR6958,Manager,Support,Support-Manager,13:43,22:37,GB,Leeds,False,RQ66679
FRT6341,Financial Analyst,Finance,Finance-Financial_Analyst,13:03,21:30,US,Seattle,False,NK12247
LHD4579,Manager,DevOps,DevOps-Manager,08:07,16:55,US,Chicago,True,KL27626
QTN7519,Support Agent,Support,Support-Support_Agent,09:25,18:14,GB,Manchester,False,HA99124
ZFA0404,Legal Counsel,Legal,Legal-Legal_Counsel,08:51,18:03,GB,Manchester,False,YZ21392
YDD4870,Systems Administrator,IT,IT-Systems_Administrator,08:08,16:16,US,Austin,False,SW57208
JWK4353,Sales Representative,Sales,Sales-Sales_Representative,08:27,17:12,GB,Leeds,False,TZ06140
PTK0032,Software Engineer,Engineering,Engineering-Software_Engineer,08:52,17:25,IN,Pune,False,EB82644
UUK6210,Software Engineer,Engineering,Engineering-Software_Engineer,09:09,18:20,US,Seattle,False,NV11970
GYF6442,Software Engineer,Engineering,Engineering-Software_Engineer,13:27,22:55,US,Austin,False,GV70370
ZUV4197,Financial Analyst,Finance,Finance-Financial_Analyst,08:12,16:58,GB,Leeds,False,SJ51168
GUE6869,Systems Administrator,IT,IT-Systems_Administrator,13:37,22:06,US,Denver,False,NL85266
VYB4200,DevOps Engineer,DevOps,DevOps-DevOps_Engineer,09:30,17:31,DE,Hamburg,True,VT41658
MKV2715,Software Engineer,Engineering,Engineering-Software_Engineer,09:27,18:44,DE,Hamburg,False,MJ11665
MLQ6298,Software Engineer,Engineering,Engineering-Software_Engineer,08:12,17:35,GB,Leeds,False,CC00927
SQA3601,Systems Administrator,IT,IT-Systems_Administrator,13:29,22:57,DE,Hamburg,False,TE45759
ZGH0956,Support Agent,Support,Support-Support_Agent,09:12,17:19,DE,Hamburg,False,WP70204
KHF6510,Financial Analyst,Finance,Finance-Financial_Analyst,06:30,14:55,BR,Curitiba,False,PE54121
XJU4690,Systems Administrator,IT,IT-Systems_Administrator,09:18,17:44,US,Seattle,False,WY56212
RCD1239,Software Engineer,Engineering,Engineering-Software_Engineer,08:28,17:58,DE,Berlin,False,VS42127
EKP0000,DevOps Engineer,DevOps,DevOps-DevOps_Engineer,08:54,17:04,IN,Bengaluru,True,LT31211
JFW7402,Software Engineer,Engineering,Engineering-Software_Engineer,08:04,17:28,DE,Hamburg,False,EM04737
EGV7193,Manager,Support,Support-Manager,08:08,17:13,IN,Hyderabad,False,PU51614
EDM9899,DevOps Engineer,DevOps,DevOps-DevOps_Engineer,09:08,17:24,GB,Leeds,False,PA74729
JSU5299,Support Agent,Support,Support-Support_Agent,08:33,16:45,US,New York,False,WW82741
BXU0879,Support Agent,Support,Support-Support_Agent,13:43,22:14,IN,Bengaluru,True,WA02475
NJA9445,HR Specialist,HR,HR-HR_Specialist,08:32,16:44,DE,Munich,False,LN45006
YSJ8697,Financial Analyst,Finance,Finance-Financial_Analyst,08:19,16:58,US,Seattle,False,SP96598
FRV1809,Legal Counsel,Legal,Legal-Legal_Counsel,08:47,17:40,GB,Manchester,False,EW74397
AQD8170,Manager,Engineering,Engineering-Manager,09:20,18:26,GB,Manchester,False,VC24774
ERS0269,Software Engineer,Engineering,Engineering-Software_Engineer,13:49,22:31,IN,Pune,False,UM94918
EWT2292,Systems Administrator,IT,IT-Systems_Administrator,08:43,17:48,US,Denver,True,VJ97292
GLY2041,Sales Representative,Sales,Sales-Sales_Representative,08:36,16:54,US,New York,False,YH60516
DTY9614,Software Engineer,Engineering,Engineering-Software_Engineer,09:09,18:19,BR,Curitiba,False,HY86784
NAV6136,Sales Representative,Sales,Sales-Sales_Representative,08:15,16:20,GB,Leeds,False,YL56958
RDZ6044,Manager,HR,HR-Manager,08:55,17:30,US,Austin,False,FW69334
MVK9589,Software Engineer,Engineering,Engineering-Software_Engineer,14:19,23:28,IN,Pune,False,EA68117
HKB6535,Manager,Support,Support-Manager,08:41,16:57,US,New York,False,UV07923
NCU9337,Sales Representative,Sales,Sales-Sales_Representative,08:50,17:41,US,Seattle,False,LV36287
JTY5915,Software Engineer,Engineering,Engineering-Software_Engineer,08:40,17:07,US,Austin,False,YD38386
RLJ7278,Software Engineer,Engineering,Engineering-Software_Engineer,14:16,23:18,BR,Rio de Janeiro,False,JM58642
UUP0066,Manager,Support,Support-Manager,06:22,15:27,GB,Leeds,True,EQ26693
FWZ2671,DevOps Engineer,DevOps,DevOps-DevOps_Engineer,08:35,18:04,DE,Munich,False,KG31645
XUG1117,Financial Analyst,Finance,Finance-Financial_Analyst,09:26,18:25,GB,Leeds,False,RT98581
USB2186,Legal Counsel,Legal,Legal-Legal_Counsel,05:46,15:11,GB,Manchester,False,XN71120
GGA9880,Software Engineer,Engineering,Engineering-Software_Engineer,08:10,17:36,US,Denver,False,EB78632
UMD2487,Legal Counsel,Legal,Legal-Legal_Counsel,13:16,21:35,US,Denver,False,EY84307
QJS2178,Software Engineer,Engineering,Engineering-Software_Engineer,08:04,16:15,DE,Munich,False,XP71641
NDK9291,Software Engineer,Engineering,Engineering-Software_Engineer,13:01,21:59,US,New York,False,PQ16758
SZK8704,Financial Analyst,Finance,Finance-Financial_Analyst,08:39,18:03,US,New York,False,BK63937
NUY8872,Systems Administrator,IT,IT-Systems_Administrator,08:59,17:59,US,Denver,True,WA07689
MJM5790,Software Engineer,Engineering,Engineering-Software_Engineer,09:03,17:26,DE,Hamburg,False,DP70999
SXZ6117,Support Agent,Support,Support-Support_Agent,14:19,22:53,IN,Pune,False,UR13735
GCQ7162,HR Specialist,HR,HR-HR_Specialist,08:00,17:12,IN,Bengaluru,False,YZ82733
PZS5578,Systems Administrator,IT,IT-Systems_Administrator,14:04,22:18,GB,London,False,SE42825
QRE1538,Financial Analyst,Finance,Finance-Financial_Analyst,08:07,16:58,DE,Hamburg,False,LU53016
NFK9565,Software Engineer,Engineering,Engineering-Software_Engineer,08:36,17:07,US,Seattle,False,XM50525
NUM6882,HR Specialist,HR,HR-HR_Specialist,06:22,15:18,US,Chicago,False,XT17861
PBL6806,Software Engineer,Engineering,Engineering-Software_Engineer,08:44,18:09,DE,Munich,False,RM66755
JEE2601,Support Agent,Support,Support-Support_Agent,05:36,14:13,IN,Pune,False,FG63832
CZQ8792,Support Agent,Support,Support-Support_Agent,09:23,18:52,US,New York,False,ZT35119
LMG0501,Sales Representative,Sales,Sales-Sales_Representative,08:28,16:31,DE,Hamburg,False,EA26916
PTJ4935,Manager,Support,Support-Manager,08:09,16:58,US,New York,False,VF02817
VVL2346,Sales Representative,Sales,Sales-Sales_Representative,09:30,18:15,IN,Bengaluru,False,VS92022
NFE6544,Sales Representative,Sales,Sales-Sales_Representative,08:55,17:15,DE,Berlin,False,SE50422
ECR2274,Software Engineer,Engineering,Engineering-Software_Engineer,08:05,17:26,US,Seattle,False,AX16611
QVB2396,Manager,Support,Support-Manager,08:07,16:32,US,Chicago,False,AP88666
ZWE5825,Financial Analyst,Finance,Finance-Financial_Analyst,06:28,15:16,DE,Berlin,False,JZ78872
SVV6625,Financial Analyst,Finance,Finance-Financial_Analyst,09:26,18:49,DE,Munich,False,HM26058
UMH4248,Software Engineer,Engineering,Engineering-Software_Engineer,08:56,18:22,GB,Leeds,False,SF80263
LMY5094,Software Engineer,Engineering,Engineering-Software_Engineer,09:00,17:49,US,New York,False,MV36842
VQP7918,Manager,Sales,Sales-Manager,09:07,18:30,IN,Hyderabad,False,EZ00615
HLG5262,Systems Administrator,IT,IT-Systems_Administrator,08:05,17:33,IN,Bengaluru,False,BN72225
XVL5101,Sales Representative,Sales,Sales-Sales_Representative,08:13,16:17,US,Seattle,False,FS90304
FYQ9194,Manager,DevOps,DevOps-Manager,08:24,17:11,GB,Leeds,True,RV73877
NQN2890,DevOps Engineer,DevOps,DevOps-DevOps_Engineer,13:55,22:50,US,Denver,False,AY62035
FNC9573,Financial Analyst,Finance,Finance-Financial_Analyst,09:00,17:50,IN,Bengaluru,False,VL87633
LZY0366,Sales Representative,Sales,Sales-Sales_Representative,09:22,17:44,US,Seattle,False,FB19384
XAA3696,Sales Representative,Sales,Sales-Sales_Representative,08:06,16:09,US,Chicago,False,DR34990
QAK7911,Financial Analyst,Finance,Finance-Financial_Analyst,13:13,21:28,US,Denver,False,WL33445
AZN7804,Systems Administrator,IT,IT-Systems_Administrator,08:26,17:51,US,New York,False,NV41890
MSQ4117,Support Agent,Support,Support-Support_Agent,09:29,17:58,GB,Manchester,False,UQ45274
RTM5796,Manager,Engineering,Engineering-Manager,08:35,17:08,IN,Pune,False,VC36711
EJE4902,Sales Representative,Sales,Sales-Sales_Representative,05:55,15:20,DE,Munich,False,MJ31906
WHA4844,Software Engineer,Engineering,Engineering-Software_Engineer,05:56,14:44,US,Austin,False,WX20111
CSG2617,Support Agent,Support,Support-Support_Agent,13:33,22:59,IN,Bengaluru,False,LZ49836
BJW8481,Sales Representative,Sales,Sales-Sales_Representative,08:30,17:15,DE,Munich,False,AA14614
BJY5505,Sales Representative,Sales,Sales-Sales_Representative,08:21,16:33,BR,Sao Paulo,False,CU26443
VQK5549,Software Engineer,Engineering,Engineering-Software_Engineer,08:54,17:54,GB,Manchester,False,JK77372
SCV7784,Systems Administrator,IT,IT-Systems_Administrator,08:50,17:02,US,Denver,False,TU47097
UVE9288,DevOps Engineer,DevOps,DevOps-DevOps_Engineer,08:19,16:32,US,Chicago,True,PH37037
ZJG4527,Sales Representative,Sales,Sales-Sales_Representative,08:48,17:40,DE,Munich,False,JL18387
MAH8506,Sales Representative,Sales,Sales-Sales_Representative,08:58,17:54,DE,Munich,False,GA83317
BZF9291,Legal Counsel,Legal,Legal-Legal_Counsel,09:16,17:59,GB,Leeds,False,XL48813
YEA8551,Legal Counsel,Legal,Legal-Legal_Counsel,13:11,22:25,US,New York,False,PY51408
MVR5390,Software Engineer,Engineering,Engineering-Software_Engineer,09:14,17:18,IN,Bengaluru,False,VU29574
VTP7518,Sales Representative,Sales,Sales-Sales_Representative,08:06,17:03,GB,London,False,SK71826
UKD6455,DevOps Engineer,DevOps,DevOps-DevOps_Engineer,08:10,16:41,US,Austin,True,BF15121
TCG6346,Manager,Sales,Sales-Manager,09:10,17:39,US,Seattle,False,HP97484
AJN8374,Legal Counsel,Legal,Legal-Legal_Counsel,08:25,16:53,GB,Manchester,False,CD41734
PVP1024,Sales Representative,Sales,Sales-Sales_Representative,09:17,17:56,US,New York,False,HL55350
MEP0762,DevOps Engineer,DevOps,DevOps-DevOps_Engineer,08:47,18:06,GB,Leeds,True,MQ25615
AGA7372,Sales Representative,Sales,Sales-Sales_Representative,08:16,16:23,US,Seattle,False,CP39087
JSQ3890,Legal Counsel,Legal,Legal-Legal_Counsel,13:24,21:27,US,Seattle,False,GS55942
EHJ5183,Software Engineer,Engineering,Engineering-Software_Engineer,06:21,15:35,GB,London,False,ZT44710
XSS6374,Manager,Engineering,Engineering-Manager,08:08,16:36,US,New York,False,QK53527
LZT1886,Legal Counsel,Legal,Legal-Legal_Counsel,06:27,15:39,IN,Bengaluru,False,ZF43424
SLW4036,Manager,Sales,Sales-Manager,08:23,17:13,GB,Manchester,False,KS95859
SFV7598,DevOps Engineer,DevOps,DevOps-DevOps_Engineer,08:20,17:08,US,Seattle,False,FT18501
TZQ9935,Support Agent,Support,Support-Support_Agent,09:17,18:03,DE,Munich,True,GK91120
FFK3907,Sales Representative,Sales,Sales-Sales_Representative,08:46,17:32,IN,Bengaluru,False,LN06129
KVQ4352,Legal Counsel,Legal,Legal-Legal_Counsel,09:28,18:24,BR,Sao Paulo,False,MN69152
YRW9640,Software Engineer,Engineering,Engineering-Software_Engineer,09:25,17:45,GB,London,False,SQ58611
JSS6150,Software Engineer,Engineering,Engineering-Software_Engineer,08:01,17:31,IN,Hyderabad,False,FC94688
RUH8404,Sales Representative,Sales,Sales-Sales_Representative,08:56,17:25,US,Denver,False,MJ40829
MAC3040,Software Engineer,Engineering,Engineering-Software_Engineer,08:11,16:28,BR,Curitiba,False,BY75789
ZSX0554,Sales Representative,Sales,Sales-Sales_Representative,08:31,17:50,GB,Leeds,False,BS41928
GQH7330,DevOps Engineer,DevOps,DevOps-DevOps_Engineer,08:58,17:09,IN,Pune,True,UC46954
PEV4917,Manager,Engineering,Engineering-Manager,09:09,18:34,IN,Hyderabad,False,FX76591
KZU0595,Software Engineer,Engineering,Engineering-Software_Engineer,09:00,17:01,US,Austin,False,GJ88258
MCM4583,Software Engineer,Engineering,Engineering-Software_Engineer,08:21,17:12,US,Denver,False,CM04226
MAN5960,Sales Representative,Sales,Sales-Sales_Representative,08:08,16:11,GB,Manchester,False,VW57319
VKU7930,Manager,Engineering,Engineering-Manager,09:06,17:29,US,New York,False,ZS65322
UUN8790,Software Engineer,Engineering,Engineering-Software_Engineer,05:57,15:23,IN,Bengaluru,False,PF97016
URQ8735,Manager,Sales,Sales-Manager,08:31,17:42,DE,Berlin,False,EG34117
SHS7915,Software Engineer,Engineering,Engineering-Software_Engineer,08:16,16:45,US,Denver,False,SL65344
THA0831,Manager,Sales,Sales-Manager,06:04,15:04,US,Seattle,False,AZ66433
NTF4227,Legal Counsel,Legal,Legal-Legal_Counsel,08:06,17:16,US,Austin,False,QZ86518
CTX8615,Software Engineer,Engineering,Engineering-Software_Engineer,08:00,16:02,DE,Hamburg,False,EQ98309
CUK8266,Support Agent,Support,Support-Support_Agent,08:00,17:22,GB,London,False,MW93032
BHW7050,Sales Representative,Sales,Sales-Sales_Representative,06:04,14:54,BR,Sao Paulo,False,HK81021
SCD9494,Financial Analyst,Finance,Finance-Financial_Analyst,08:06,17:06,BR,Sao Paulo,False,WG36378
AAD3954,Manager,DevOps,DevOps-Manager,09:23,18:04,DE,Hamburg,False,MA26533
XDY0096,DevOps Engineer,DevOps,DevOps-DevOps_Engineer,08:14,16:45,GB,Manchester,False,NU75761
XJA0182,Financial Analyst,Finance,Finance-Financial_Analyst,09:28,18:48,US,Chicago,False,LM87952
VEF7773,Software Engineer,Engineering,Engineering-Software_Engineer,09:17,18:04,BR,Rio de Janeiro,False,UG15147
BTT9251,Financial Analyst,Finance,Finance-Financial_Analyst,05:44,14:47,GB,Manchester,False,MU56181
BXQ0249,Software Engineer,Engineering,Engineering-Software_Engineer,13:35,22:15,IN,Bengaluru,False,KQ95061
QKS9196,Software Engineer,Engineering,Engineering-Software_Engineer,06:20,14:55,GB,Leeds,False,HS57716
EAE5559,Support Agent,Support,Support-Support_Agent,09:08,18:14,US,Chicago,False,XH78328
TES3512,Support Agent,Support,Support-Support_Agent,05:34,13:49,US,Seattle,True,UL22493
HBS3101,Software Engineer,Engineering,Engineering-Software_Engineer,08:15,17:00,US,Seattle,False,BA61375
HSG3626,Support Agent,Support,Support-Support_Agent,09:09,18:20,BR,Rio de Janeiro,True,YZ58399
